time,mouse_x,mouse_y,mouse_speed_x,mouse_speed_y,neuron_0,neuron_1,neuron_2,neuron_3
1700571426.9440598, 468, 331, 0, 0, 0, 0, 0, 0
1700571426.9604611, 468, 331, 0, 0, 0, 0, 0, 0
1700571426.9776242, 468, 331, 0, 0, 0, 0, 0, 0
1700571426.994689, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.01102, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.028657, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.045747, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.062735, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.0797231, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.0962481, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.113131, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.1309462, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.148101, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.165151, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.18182, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.198251, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.2158, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.2330391, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.2496488, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.267043, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.283603, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.300149, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.31762, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.335181, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.3518589, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.3682911, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.3854442, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.403014, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.420078, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.436646, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.453619, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.471065, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.48777, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.504761, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.522069, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.538419, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.5557919, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.572741, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.590483, 468, 331, 0, 0, 0, 0, 0, 0
1700571427.6082041, 469, 331, 1, 0, 0, 0, 0, 0
1700571427.6248279, 471, 331, 2, 0, 0, 0, 0, 0
1700571427.641315, 474, 331, 3, 0, 0, 0, 0, 0
1700571427.658508, 477, 331, 3, 0, 0, 0, 0, 0
1700571427.674915, 479, 331, 2, 0, 0, 0, 0, 0
1700571427.692224, 484, 331, 5, 0, 0, 0, 0, 0
1700571427.7091641, 488, 331, 4, 0, 0, 0, 0, 0
1700571427.726132, 492, 331, 4, 0, 0, 0, 0, 0
1700571427.743009, 499, 331, 7, 0, 0, 0, 0, 0
1700571427.7603672, 504, 331, 5, 0, 0, 0, 0, 0
1700571427.7780879, 508, 331, 4, 0, 0, 0, 0, 0
1700571427.7949219, 512, 331, 4, 0, 0, 0, 0, 0
1700571427.811424, 515, 331, 3, 0, 0, 0, 0, 0
1700571427.8283, 519, 331, 4, 0, 0, 0, 0, 0
1700571427.845372, 522, 331, 3, 0, 0, 0, 0, 0
1700571427.862261, 526, 331, 4, 0, 0, 0, 0, 0
1700571427.8793101, 533, 331, 7, 0, 0, 0, 0, 0
1700571427.897033, 536, 331, 3, 0, 0, 0, 0, 0
1700571427.913888, 540, 331, 4, 0, 0, 0, 0, 0
1700571427.929711, 543, 331, 3, 0, 0, 0, 0, 0
1700571427.9472399, 549, 331, 6, 0, 0, 0, 0, 0
1700571427.9648361, 554, 331, 5, 0, 0, 0, 0, 0
1700571427.98113, 558, 331, 4, 0, 0, 0, 0, 0
1700571427.9982111, 562, 331, 4, 0, 0, 0, 0, 0
1700571428.0159822, 565, 331, 3, 0, 0, 0, 0, 0
1700571428.032435, 572, 331, 7, 0, 0, 0, 0, 0
1700571428.049075, 580, 331, 8, 0, 0, 0, 0, 0
1700571428.066365, 586, 331, 6, 0, 0, 0, 0, 0
1700571428.082981, 591, 331, 5, 0, 0, 0, 0, 0
1700571428.10044, 597, 332, 6, 1, 0, 0, 0, 0
1700571428.116974, 602, 332, 5, 0, 0, 0, 0, 0
1700571428.1338081, 609, 332, 7, 0, 0, 0, 0, 0
1700571428.15075, 616, 332, 7, 0, 0, 0, 0, 0
1700571428.168229, 624, 332, 8, 0, 1, 0, 0, 0
1700571428.1854231, 632, 332, 8, 0, 1, 0, 0, 0
1700571428.202642, 641, 332, 9, 0, 1, 0, 0, 0
1700571428.2199621, 650, 332, 9, 0, 1, 0, 0, 0
1700571428.236236, 658, 332, 8, 0, 0, 0, 0, 0
1700571428.253479, 663, 332, 5, 0, 0, 0, 0, 0
1700571428.270593, 672, 332, 9, 0, 0, 0, 0, 0
1700571428.287238, 678, 332, 6, 0, 0, 0, 0, 0
1700571428.304574, 687, 332, 9, 0, 0, 0, 0, 0
1700571428.3215082, 695, 332, 8, 0, 0, 0, 0, 0
1700571428.3385699, 701, 332, 6, 0, 0, 0, 0, 0
1700571428.355245, 713, 332, 12, 0, 0, 0, 0, 0
1700571428.3724391, 721, 332, 8, 0, 0, 0, 0, 0
1700571428.389726, 729, 332, 8, 0, 0, 0, 0, 0
1700571428.406582, 737, 332, 8, 0, 0, 0, 0, 0
1700571428.4236648, 744, 332, 7, 0, 0, 0, 0, 0
1700571428.440593, 752, 332, 8, 0, 1, 0, 0, 0
1700571428.457263, 759, 332, 7, 0, 1, 0, 0, 0
1700571428.4739661, 766, 332, 7, 0, 1, 0, 0, 0
1700571428.491012, 773, 332, 7, 0, 1, 0, 0, 0
1700571428.508037, 780, 332, 7, 0, 1, 0, 0, 0
1700571428.524957, 794, 332, 14, 0, 1, 0, 0, 0
1700571428.542418, 801, 332, 7, 0, 1, 0, 0, 0
1700571428.558941, 808, 332, 7, 0, 1, 0, 0, 0
1700571428.576088, 815, 332, 7, 0, 0, 0, 0, 0
1700571428.593537, 825, 332, 10, 0, 0, 0, 0, 0
1700571428.610262, 836, 332, 11, 0, 0, 0, 0, 0
1700571428.627614, 845, 332, 9, 0, 0, 0, 0, 0
1700571428.644416, 853, 332, 8, 0, 0, 0, 0, 0
1700571428.66139, 867, 332, 14, 0, 0, 0, 0, 0
1700571428.678524, 874, 332, 7, 0, 0, 0, 0, 0
1700571428.6961222, 883, 332, 9, 0, 0, 0, 0, 0
1700571428.7128189, 891, 332, 8, 0, 1, 0, 0, 0
1700571428.730303, 901, 333, 10, 1, 1, 0, 0, 0
1700571428.748199, 910, 333, 9, 0, 1, 0, 0, 0
1700571428.764321, 917, 333, 7, 0, 1, 0, 0, 0
1700571428.782222, 927, 333, 10, 0, 0, 0, 0, 0
1700571428.7991722, 937, 333, 10, 0, 0, 0, 0, 0
1700571428.8159091, 943, 333, 6, 0, 0, 0, 0, 0
1700571428.8322911, 951, 333, 8, 0, 0, 0, 0, 0
1700571428.8495932, 958, 333, 7, 0, 0, 0, 0, 0
1700571428.866858, 963, 333, 5, 0, 0, 0, 0, 0
1700571428.882692, 971, 333, 8, 0, 0, 0, 0, 0
1700571428.900576, 977, 333, 6, 0, 0, 0, 0, 0
1700571428.916841, 987, 333, 10, 0, 1, 0, 0, 0
1700571428.934037, 994, 333, 7, 0, 1, 0, 0, 0
1700571428.9510028, 1008, 333, 14, 0, 1, 0, 0, 0
1700571428.968385, 1017, 333, 9, 0, 1, 0, 0, 0
1700571428.985794, 1024, 334, 7, 1, 0, 0, 0, 0
1700571429.003071, 1030, 334, 6, 0, 0, 0, 0, 0
1700571429.020113, 1038, 334, 8, 0, 0, 0, 0, 0
1700571429.03631, 1047, 334, 9, 0, 0, 0, 0, 0
1700571429.053441, 1052, 334, 5, 0, 0, 0, 0, 0
1700571429.071241, 1062, 334, 10, 0, 0, 0, 0, 0
1700571429.087138, 1066, 334, 4, 0, 0, 0, 0, 0
1700571429.1036081, 1072, 334, 6, 0, 0, 0, 0, 0
1700571429.121168, 1082, 334, 10, 0, 1, 0, 0, 0
1700571429.137666, 1086, 334, 4, 0, 1, 0, 0, 0
1700571429.1546361, 1091, 334, 5, 0, 1, 0, 0, 0
1700571429.1717792, 1097, 334, 6, 0, 1, 0, 0, 0
1700571429.189075, 1103, 334, 6, 0, 0, 0, 0, 0
1700571429.2056162, 1110, 334, 7, 0, 0, 0, 0, 0
1700571429.221677, 1116, 334, 6, 0, 0, 0, 0, 0
1700571429.23963, 1123, 334, 7, 0, 0, 0, 0, 0
1700571429.257161, 1136, 334, 13, 0, 1, 0, 0, 0
1700571429.2743502, 1143, 334, 7, 0, 1, 0, 0, 0
1700571429.291743, 1153, 334, 10, 0, 1, 0, 0, 0
1700571429.3085802, 1162, 335, 9, 1, 1, 0, 0, 0
1700571429.3255649, 1171, 335, 9, 0, 0, 0, 0, 0
1700571429.3417752, 1181, 335, 10, 0, 0, 0, 0, 0
1700571429.359204, 1187, 335, 6, 0, 0, 0, 0, 0
1700571429.376031, 1191, 335, 4, 0, 0, 0, 0, 0
1700571429.392788, 1193, 335, 2, 0, 0, 0, 0, 0
1700571429.409728, 1194, 335, 1, 0, 0, 0, 0, 0
1700571429.426668, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.444808, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.4615061, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.4787421, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.494921, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.511893, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.5287611, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.545216, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.5626721, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.579127, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.5970151, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.613776, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.63081, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.647651, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.664902, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.6817238, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.698899, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.715549, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.73223, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.749234, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.766614, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.7835789, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.7999518, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.8169029, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.833387, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.850466, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.867421, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.884403, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.901002, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.918615, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.936225, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.953923, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.971404, 1194, 335, 0, 0, 0, 0, 0, 0
1700571429.9891891, 1194, 335, 0, 0, 0, 0, 0, 0
1700571430.005853, 1191, 335, -3, 0, 0, 0, 0, 0
1700571430.023325, 1186, 335, -5, 0, 0, 0, 0, 0
1700571430.039965, 1182, 335, -4, 0, 0, 0, 0, 0
1700571430.05743, 1176, 336, -6, 1, 0, 0, 0, 0
1700571430.0735738, 1169, 336, -7, 0, 0, 0, 0, 0
1700571430.091417, 1162, 337, -7, 1, 0, 0, 0, 0
1700571430.1082082, 1158, 338, -4, 1, 0, 0, 0, 0
1700571430.124993, 1152, 338, -6, 0, 0, 0, 0, 0
1700571430.142621, 1143, 339, -9, 1, 0, 1, 0, 0
1700571430.159422, 1134, 339, -9, 0, 0, 1, 0, 0
1700571430.175854, 1123, 340, -11, 1, 0, 1, 0, 0
1700571430.1923351, 1113, 340, -10, 0, 0, 1, 0, 0
1700571430.209687, 1105, 340, -8, 0, 0, 1, 0, 0
1700571430.226169, 1094, 340, -11, 0, 0, 1, 0, 0
1700571430.243583, 1084, 340, -10, 0, 0, 1, 0, 0
1700571430.260502, 1070, 340, -14, 0, 0, 1, 0, 0
1700571430.277288, 1060, 341, -10, 1, 0, 0, 0, 0
1700571430.294174, 1044, 341, -16, 0, 0, 0, 0, 0
1700571430.3109848, 1033, 341, -11, 0, 0, 0, 0, 0
1700571430.327873, 1020, 342, -13, 1, 0, 0, 0, 0
1700571430.345621, 1001, 342, -19, 0, 0, 1, 0, 0
1700571430.3625338, 996, 342, -5, 0, 0, 1, 0, 0
1700571430.380024, 981, 342, -15, 0, 0, 1, 0, 0
1700571430.3972359, 968, 342, -13, 0, 0, 1, 0, 0
1700571430.4130812, 958, 342, -10, 0, 0, 1, 0, 0
1700571430.429954, 949, 342, -9, 0, 0, 1, 0, 0
1700571430.447356, 941, 342, -8, 0, 0, 1, 0, 0
1700571430.464264, 930, 342, -11, 0, 0, 1, 0, 0
1700571430.481468, 916, 342, -14, 0, 0, 0, 0, 0
1700571430.4990542, 906, 342, -10, 0, 0, 0, 0, 0
1700571430.5151029, 899, 342, -7, 0, 0, 0, 0, 0
1700571430.532875, 888, 342, -11, 0, 0, 0, 0, 0
1700571430.549939, 879, 342, -9, 0, 0, 0, 0, 0
1700571430.566299, 871, 342, -8, 0, 0, 0, 0, 0
1700571430.583329, 865, 342, -6, 0, 0, 0, 0, 0
1700571430.600414, 856, 342, -9, 0, 0, 0, 0, 0
1700571430.618431, 846, 342, -10, 0, 0, 1, 0, 0
1700571430.634897, 832, 342, -14, 0, 0, 1, 0, 0
1700571430.6520011, 824, 342, -8, 0, 0, 1, 0, 0
1700571430.668304, 812, 342, -12, 0, 0, 1, 0, 0
1700571430.6848772, 802, 342, -10, 0, 0, 0, 0, 0
1700571430.7022989, 792, 342, -10, 0, 0, 0, 0, 0
1700571430.718921, 782, 342, -10, 0, 0, 0, 0, 0
1700571430.735327, 773, 342, -9, 0, 0, 0, 0, 0
1700571430.7526898, 766, 342, -7, 0, 0, 0, 0, 0
1700571430.7697668, 757, 342, -9, 0, 0, 0, 0, 0
1700571430.7864718, 750, 342, -7, 0, 0, 0, 0, 0
1700571430.803765, 742, 342, -8, 0, 0, 0, 0, 0
1700571430.821336, 734, 342, -8, 0, 0, 0, 0, 0
1700571430.83777, 727, 342, -7, 0, 0, 0, 0, 0
1700571430.854327, 720, 342, -7, 0, 0, 0, 0, 0
1700571430.871395, 713, 342, -7, 0, 0, 0, 0, 0
1700571430.88905, 703, 342, -10, 0, 0, 1, 0, 0
1700571430.905462, 694, 342, -9, 0, 0, 1, 0, 0
1700571430.921983, 685, 342, -9, 0, 0, 1, 0, 0
1700571430.938755, 679, 342, -6, 0, 0, 1, 0, 0
1700571430.9564989, 665, 342, -14, 0, 0, 1, 0, 0
1700571430.972537, 660, 342, -5, 0, 0, 1, 0, 0
1700571430.989246, 649, 342, -11, 0, 0, 1, 0, 0
1700571431.006104, 640, 342, -9, 0, 0, 1, 0, 0
1700571431.023208, 632, 342, -8, 0, 0, 1, 0, 0
1700571431.040171, 622, 342, -10, 0, 0, 1, 0, 0
1700571431.05768, 612, 342, -10, 0, 0, 1, 0, 0
1700571431.074783, 603, 342, -9, 0, 0, 1, 0, 0
1700571431.09147, 595, 342, -8, 0, 0, 0, 0, 0
1700571431.108585, 586, 342, -9, 0, 0, 0, 0, 0
1700571431.126189, 573, 342, -13, 0, 0, 0, 0, 0
1700571431.142304, 563, 342, -10, 0, 0, 0, 0, 0
1700571431.159519, 548, 342, -15, 0, 0, 1, 0, 0
1700571431.1765, 536, 342, -12, 0, 0, 1, 0, 0
1700571431.193221, 529, 342, -7, 0, 0, 1, 0, 0
1700571431.210526, 518, 342, -11, 0, 0, 1, 0, 0
1700571431.22696, 508, 342, -10, 0, 0, 1, 0, 0
1700571431.2440891, 501, 342, -7, 0, 0, 1, 0, 0
1700571431.259914, 494, 342, -7, 0, 0, 1, 0, 0
1700571431.2767959, 484, 342, -10, 0, 0, 1, 0, 0
1700571431.294464, 471, 342, -13, 0, 0, 1, 0, 0
1700571431.311023, 467, 342, -4, 0, 0, 1, 0, 0
1700571431.327701, 460, 342, -7, 0, 0, 1, 0, 0
1700571431.345422, 454, 342, -6, 0, 0, 1, 0, 0
1700571431.362368, 444, 342, -10, 0, 0, 0, 0, 0
1700571431.379273, 434, 342, -10, 0, 0, 0, 0, 0
1700571431.396194, 426, 342, -8, 0, 0, 0, 0, 0
1700571431.4131079, 420, 342, -6, 0, 0, 0, 0, 0
1700571431.4296389, 411, 342, -9, 0, 0, 0, 0, 0
1700571431.447381, 404, 342, -7, 0, 0, 0, 0, 0
1700571431.4643059, 396, 342, -8, 0, 0, 0, 0, 0
1700571431.4812748, 384, 342, -12, 0, 0, 0, 0, 0
1700571431.498743, 375, 342, -9, 0, 0, 0, 0, 0
1700571431.5153658, 366, 342, -9, 0, 0, 0, 0, 0
1700571431.53264, 359, 342, -7, 0, 0, 0, 0, 0
1700571431.549613, 352, 342, -7, 0, 0, 0, 0, 0
1700571431.566538, 345, 342, -7, 0, 0, 0, 0, 0
1700571431.584078, 340, 342, -5, 0, 0, 0, 0, 0
1700571431.600897, 337, 342, -3, 0, 0, 0, 0, 0
1700571431.6172428, 336, 342, -1, 0, 0, 0, 0, 0
1700571431.6351511, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.651867, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.668789, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.6850219, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.702184, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.719639, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.7361221, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.7537842, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.770685, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.7870479, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.804425, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.8212311, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.8385448, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.855587, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.8725388, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.8895319, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.906451, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.923211, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.940376, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.9572191, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.974338, 336, 342, 0, 0, 0, 0, 0, 0
1700571431.99141, 336, 342, 0, 0, 0, 0, 0, 0
1700571432.008469, 336, 342, 0, 0, 0, 0, 0, 0
1700571432.0249379, 336, 342, 0, 0, 0, 0, 0, 0
1700571432.041311, 336, 342, 0, 0, 0, 0, 0, 0
1700571432.058125, 336, 342, 0, 0, 0, 0, 0, 0
1700571432.076121, 336, 342, 0, 0, 0, 0, 0, 0
1700571432.092608, 336, 342, 0, 0, 0, 0, 0, 0
1700571432.10951, 336, 342, 0, 0, 0, 0, 0, 0
1700571432.126903, 336, 342, 0, 0, 0, 0, 0, 0
